State_County,Edu_Less_than_HS_2017_21,Edu_HS_diploma_2017_21,Edu_Some_college_2017_21,Edu_Bachelor_or_higher_2017_21,Crime_Rate,Income_Mean,Race_Hispanic,Race_White,Race_Black,Race_Native,Race_Asian,Race_Pacific
MN_Cass_County,6.4,32.4,36.9,24.3,371.2134477,31416.666666666668,2.0,83.3,0.4,10.9,0.6,0.0
MN_Clay_County,5.1,22.3,36.6,36.0,135.1774616,65764.0,4.3,88.5,2.5,1.3,1.1,0.0
MN_Cottonwood_County,8.9,34.5,34.4,22.2,77.47933884,43514.0,7.1,87.1,0.6,0.5,2.8,0.3
MN_Crow_Wing_County,6.0,29.3,38.9,25.9,159.7899,45791.0,1.4,95.1,0.6,1.0,0.4,0.0
MN_Dakota_County,4.9,20.0,31.9,43.2,117.5004712,89429.0,6.8,79.7,5.6,0.2,4.7,0.0
MN_Dodge_County,4.1,31.5,36.1,28.2,191.6556096,0.0,4.9,92.5,0.3,0.3,0.7,0.0
MN_Douglas_County,4.7,29.9,38.6,26.9,93.03598303,51088.5,1.5,96.2,0.6,0.3,0.1,0.0
MN_Goodhue_County,5.6,33.6,34.2,26.6,142.0454545,57765.5,3.2,92.4,1.0,1.0,0.5,0.0
MN_Hennepin_County,6.1,15.7,26.3,51.8,410.0842691,120948.8,6.9,69.5,12.5,0.5,7.0,0.0
MN_Houston_County,4.6,34.1,36.0,25.4,85.11091015,55346.5,1.0,96.3,0.7,0.2,0.5,0.0
MN_Hubbard_County,5.6,28.9,36.0,29.5,91.97405364,57956.0,2.0,93.1,0.7,2.1,0.6,0.0
MN_Itasca_County,5.6,30.5,38.8,25.2,234.8345185,49068.666666666664,1.3,92.1,0.4,3.6,0.4,0.0
MN_Kandiyohi_County,8.8,27.2,38.7,25.3,172.1292148,54987.5,11.9,81.8,4.2,0.2,0.8,0.0
MN_Kittson_County,4.3,36.6,33.0,26.0,44.41483455,40193.0,2.1,96.0,0.8,0.2,0.4,0.0
MN_Koochiching_County,7.7,34.3,41.9,16.2,189.3078904,47630.0,0.2,93.5,0.9,3.7,0.5,0.0
MN_Lac_qui_Parle_County,6.0,37.6,36.9,19.4,28.46164793,47792.0,2.1,95.6,1.2,0.2,0.4,0.0
MN_Lake_County,6.6,31.4,36.0,26.0,46.39510068,51562.0,1.4,95.8,1.0,0.5,0.0,0.0
MN_Lake_of_the_Woods_County,2.4,33.0,42.6,21.9,50.9035378,42499.0,1.7,93.5,0.0,0.2,0.8,0.0
MN_Le_Sueur_County,5.2,34.4,36.6,23.8,43.14994606,56979.5,5.7,91.7,0.8,0.2,0.4,0.0
MN_Lincoln_County,6.2,37.4,35.3,21.0,102.915952,46525.0,1.7,96.7,0.3,0.3,0.2,0.0
MN_McLeod_County,6.2,34.0,40.5,19.3,150.3424467,54776.0,5.8,91.6,0.3,0.2,0.6,0.0
MN_Mahnomen_County,13.5,36.6,37.0,12.9,307.3029646,43917.0,3.8,46.2,0.3,40.5,0.5,0.3
MN_Meeker_County,6.1,35.7,38.7,19.6,116.7870583,38057.0,3.8,94.3,0.6,0.1,0.3,0.1
MN_Morrison_County,8.1,38.6,35.5,17.9,73.01046483,46425.0,1.6,95.9,0.6,0.2,0.5,0.0
MN_Mower_County,10.6,32.5,33.3,23.6,231.3931904,55477.0,11.0,80.8,3.4,0.1,2.4,0.0
MN_Murray_County,9.9,36.2,32.7,21.3,70.31524669,41807.0,3.6,93.8,0.6,0.2,1.1,0.0
MN_Nicollet_County,5.0,24.3,35.4,35.2,93.84838944,69047.0,4.3,89.6,3.0,0.1,1.6,0.0
MN_Nobles_County,21.2,31.1,31.1,16.6,115.6497201,58690.0,26.8,60.8,4.3,0.5,6.3,0.0
MN_Olmsted_County,5.0,19.6,28.2,47.1,168.8713763,115769.0,4.8,81.1,5.5,0.2,5.8,0.0
MN_Otter_Tail_County,7.4,27.3,38.5,26.8,100.7276706,47481.0,3.2,93.0,1.4,0.4,0.6,0.0
MN_Pennington_County,5.0,31.4,44.0,19.7,148.7462813,47780.0,3.5,91.1,1.5,1.7,0.9,0.0
MN_Pine_County,8.7,41.3,34.7,15.3,202.7212754,46495.5,2.8,89.6,1.9,2.4,0.5,0.1
MN_Pipestone_County,8.4,36.3,34.9,20.4,21.57497303,34814.0,5.9,89.5,1.2,0.8,0.9,0.0
MN_Polk_County,7.2,30.0,35.8,27.0,259.7484874,45278.0,6.2,87.9,1.8,1.1,0.8,0.0
MN_Redwood_County,7.1,37.6,36.2,19.1,190.5487805,46605.6,3.1,87.6,0.8,4.5,3.0,0.0
MN_Renville_County,9.4,36.3,38.2,16.0,39.56217856,48933.0,8.0,88.8,0.5,1.2,0.5,0.0
MN_St._Louis_County,5.4,25.3,38.1,31.2,243.8416276,43066.5,1.6,91.4,1.6,1.8,1.1,0.0
MN_Sherburne_County,5.7,27.5,40.9,25.9,108.6980634,74060.0,2.5,91.9,2.3,0.4,1.1,0.0
MN_Sibley_County,7.4,38.2,37.4,17.0,0.0,56329.0,8.6,89.1,0.6,0.2,0.7,0.0
MN_Stearns_County,7.7,27.2,36.4,28.7,207.1114852,65643.0,3.2,87.8,5.0,0.3,2.1,0.0
MN_Stevens_County,6.5,32.0,33.2,28.3,112.9943503,54816.0,5.0,89.1,0.8,1.7,1.9,0.3
MN_Swift_County,8.9,33.2,37.0,20.9,199.0362455,50516.0,4.5,92.5,2.1,0.0,0.3,0.1
MN_Todd_County,12.2,39.5,33.7,14.6,147.6499057,42755.0,5.5,91.7,0.4,0.3,0.4,0.0
MN_Wabasha_County,5.6,32.4,35.2,26.8,41.97173903,70597.0,2.9,94.9,0.4,0.0,0.4,0.0
MN_Washington_County,3.7,19.5,29.7,47.1,67.72018183,89212.66666666667,3.9,83.7,4.1,0.3,5.4,0.1
MN_Watonwan_County,12.8,36.2,32.1,18.8,107.748945,56385.0,23.3,74.0,0.5,0.2,1.0,0.0
MN_Winona_County,6.6,25.7,35.8,31.8,81.98001249,69253.5,2.8,91.5,1.5,0.3,2.6,0.0
MN_Wright_County,5.5,28.7,34.0,31.9,63.04973924,68085.5,2.8,93.0,1.4,0.4,1.2,0.0
MN_Yellow_Medicine_County,7.7,33.4,40.8,18.2,69.01311249,68878.0,4.3,90.2,0.5,2.7,0.6,0.0
MS_Adams_County,20.3,33.8,27.9,17.9,246.1826114,49157.395759717314,8.4,36.9,52.8,0.2,0.6,0.0
MS_Attala_County,18.8,34.7,33.4,13.1,93.18217114,59130.0,2.0,54.0,42.2,0.1,0.4,0.0
MS_Benton_County,25.6,31.8,33.3,9.3,0.0,47316.0,2.5,60.2,36.6,0.0,0.0,0.0
MS_Bolivar_County,19.6,24.7,30.2,25.5,155.6580223,24781.0,2.1,32.4,64.2,0.3,0.9,0.0
MS_Calhoun_County,21.6,34.7,31.3,12.4,0.0,41786.0,5.7,65.0,27.2,0.0,0.2,0.3
MS_Choctaw_County,18.3,37.7,25.5,18.6,143.3520487,56790.0,0.5,67.6,30.9,0.5,0.1,0.1
MS_George_County,15.2,34.5,36.7,13.6,51.8157088,49570.0,2.7,87.4,7.7,0.5,0.9,0.0
MS_Greene_County,22.6,35.5,31.1,10.8,21.06149958,50107.0,1.1,72.1,25.6,0.2,0.0,0.0
MS_Harrison_County,11.0,28.4,36.2,24.5,202.5445293,55980.5,5.3,64.6,24.0,0.5,3.0,0.0
MS_Holmes_County,22.4,35.4,29.5,12.7,65.11829824,24250.5,0.3,15.6,83.1,0.0,0.3,0.0
MS_Jackson_County,11.3,28.2,37.5,23.0,296.9028124,58823.0,5.9,68.3,21.6,0.3,2.2,0.0
MS_Lauderdale_County,15.4,26.8,37.1,20.7,342.662048,74709.0,2.2,53.1,42.8,0.1,0.7,0.0
MS_Lawrence_County,18.3,38.5,28.3,15.0,0.0,36441.0,0.5,65.4,33.2,0.0,0.0,0.0
MS_Lowndes_County,12.9,32.9,29.1,25.1,253.6630954,63943.0,2.0,52.2,43.5,0.2,1.0,0.0
MS_Monroe_County,16.7,38.7,27.9,16.7,74.75910954,55685.0,1.2,67.0,30.1,0.0,0.2,0.0
MS_Montgomery_County,22.3,27.3,32.3,18.1,94.75978395,36078.5,2.3,52.4,42.0,0.0,0.3,0.0
MS_Oktibbeha_County,9.2,21.2,25.6,44.1,161.0831311,120211.0,1.6,56.9,37.1,0.1,2.9,0.0
MS_Perry_County,15.3,44.2,30.8,9.6,16.486687,43639.0,1.4,77.4,19.8,0.0,0.1,0.0
MS_Quitman_County,25.4,34.2,29.2,11.2,0.0,31698.666666666668,1.3,27.2,71.0,0.0,0.1,0.0
MS_Rankin_County,10.2,23.8,34.5,31.5,83.12495316,48236.5,2.6,74.9,20.0,0.1,1.2,0.0
MS_Simpson_County,20.6,30.1,33.3,16.0,149.0909091,58419.0,0.5,61.6,36.5,0.0,0.2,0.0
MS_Smith_County,18.8,37.7,28.7,14.8,0.0,46717.0,1.6,74.3,23.6,0.0,0.0,0.0
MS_Sunflower_County,24.0,34.0,26.0,16.1,371.4683716,47778.0,1.6,24.2,73.7,0.1,0.1,0.0
MS_Tishomingo_County,21.1,33.5,32.6,12.8,66.5676686,30114.0,2.9,93.4,2.5,0.3,0.1,0.0
MS_Tunica_County,15.9,40.2,28.1,15.8,340.9090909,40968.0,0.7,19.5,78.5,0.0,0.9,0.0
MS_Washington_County,19.0,31.6,28.8,20.6,303.896313,25742.0,1.5,25.5,71.7,0.1,0.6,0.0
MS_Wayne_County,19.0,36.1,23.8,21.0,0.0,48882.333333333336,0.6,57.8,40.5,0.3,0.1,0.0
MS_Yazoo_County,24.0,36.2,28.0,11.8,279.7403436,28333.0,5.6,35.8,56.4,0.2,0.4,0.0
MO_Adair_County,8.1,33.7,25.2,33.0,215.0789926,58124.03553299492,2.3,90.5,2.4,0.2,2.3,0.1
MO_Audrain_County,12.7,42.5,29.6,15.1,175.3633919,38370.0,2.9,87.1,6.1,0.2,0.2,0.0
MO_Benton_County,13.0,40.5,32.2,14.3,443.6932178,35166.0,1.9,95.3,0.4,0.4,0.1,0.0
MO_Boone_County,5.0,20.9,25.6,48.5,364.8117677,53398.333333333336,3.3,79.5,8.5,0.1,4.2,0.1
MO_Buchanan_County,10.5,38.2,29.2,22.1,382.6800995,54966.0,6.4,83.8,5.4,0.2,1.0,0.2
MO_Caldwell_County,10.8,44.9,29.4,14.9,351.7643179,35414.0,2.1,94.8,0.5,0.4,0.4,0.0
MO_Camden_County,8.6,36.6,32.4,22.4,207.4688797,79159.0,2.7,94.5,0.7,0.6,0.6,0.0
MO_Carroll_County,9.6,44.7,26.0,19.6,164.3475403,40636.0,1.5,94.9,0.9,0.0,0.3,0.0
MO_Cass_County,6.7,32.4,33.7,27.2,187.7962262,54396.5,4.2,88.5,3.7,0.4,0.8,0.0
MO_Christian_County,7.5,28.8,32.2,31.5,173.0552912,64958.0,2.8,93.7,0.6,0.3,0.5,0.1
MO_Clark_County,13.6,44.9,29.2,12.3,130.2460203,46961.0,0.5,97.2,0.3,0.2,0.1,0.0
MO_Clay_County,6.4,27.1,32.3,34.2,105.4353438,53369.0,6.6,82.1,5.6,0.3,2.2,0.2
MO_Clinton_County,6.7,43.2,28.8,21.3,345.1460794,54488.0,2.0,93.9,2.0,0.4,0.3,0.0
MO_Crawford_County,18.9,39.1,30.0,12.0,199.6495946,23270.0,1.9,95.5,0.3,0.0,0.1,0.0
MO_Dade_County,10.8,43.7,31.7,13.8,158.3531275,49572.0,2.0,94.0,0.4,0.7,0.1,0.1
MO_Daviess_County,12.8,40.9,26.3,20.0,72.34145165,22326.5,1.5,96.2,0.8,0.7,0.2,0.0
MO_DeKalb_County,10.4,46.3,27.9,15.3,54.51713396,46216.0,2.2,84.2,9.8,0.7,0.2,0.1
MO_Dunklin_County,20.8,40.6,24.7,13.9,394.172553,42187.0,6.4,81.1,9.7,0.3,0.4,0.0
MO_Franklin_County,10.1,33.7,35.1,21.1,187.5933056,62497.0,1.7,95.3,0.8,0.2,0.6,0.0
MO_Gasconade_County,11.7,40.0,30.2,18.1,147.6410979,44367.0,1.3,96.2,0.6,0.4,0.2,0.0
MO_Greene_County,7.1,28.1,33.0,31.8,620.7066615,59297.5,3.5,88.2,3.2,0.4,1.9,0.1
MO_Henry_County,11.4,42.6,30.3,15.7,394.3968448,35033.0,2.2,94.0,1.5,0.7,0.2,0.0
MO_Jackson_County,8.6,28.1,30.9,32.4,1026.623686,66809.5,8.8,62.5,23.4,0.4,1.8,0.3
MO_Jasper_County,12.4,33.8,29.9,23.9,416.673826,53401.0,7.7,84.7,2.1,1.4,1.1,0.1
MO_Johnson_County,7.0,31.1,32.7,29.2,141.097999,51052.0,4.1,86.2,4.5,0.6,1.4,0.3
MO_Lafayette_County,9.6,43.4,25.5,21.5,103.2085724,41073.0,2.7,92.2,2.0,0.2,0.5,0.1
MO_Lawrence_County,15.0,39.2,30.5,15.3,447.8198245,32855.0,7.2,89.7,0.6,0.5,0.5,0.0
MO_Lewis_County,14.6,45.2,27.4,12.7,59.10165485,48598.0,1.7,92.8,2.9,0.6,0.2,0.1
MO_Linn_County,10.1,46.0,24.8,19.1,242.5614489,56281.0,2.1,95.1,0.4,0.2,0.3,0.1
MO_McDonald_County,21.8,43.5,23.7,10.9,673.8186009,47658.0,11.6,78.4,1.8,2.3,1.4,1.6
MO_Maries_County,14.1,39.1,29.7,17.0,243.9565314,72297.0,2.5,95.8,0.4,0.9,0.2,0.0
MO_Marion_County,10.4,36.6,28.7,24.3,245.6407418,44807.0,1.6,90.2,4.9,0.2,0.7,0.1
MO_Mercer_County,12.5,42.7,26.4,18.4,27.06359946,40928.0,1.7,95.8,0.4,0.0,0.6,0.1
MO_Miller_County,11.0,39.2,30.1,19.7,163.3986928,36266.5,1.8,95.0,0.4,1.2,0.5,0.0
MO_Moniteau_County,14.4,42.4,24.9,18.3,152.4003048,46965.0,4.6,89.7,3.4,0.7,0.0,0.0
MO_Morgan_County,20.9,40.3,25.7,13.1,532.938564,26284.0,2.1,94.4,0.8,0.5,0.1,0.0
MO_New_Madrid_County,17.7,45.5,23.1,13.7,217.8056085,38120.25,1.8,80.0,16.0,0.4,0.0,0.0
MO_Newton_County,10.8,35.0,31.7,22.5,253.2075792,80297.0,5.1,86.5,0.9,2.3,1.3,0.9
MO_Nodaway_County,6.0,38.6,28.3,27.0,120.3731568,44077.0,1.6,92.8,2.6,0.3,1.7,0.3
MO_Osage_County,8.1,41.9,28.2,21.7,65.75102279,48729.0,0.8,97.5,0.7,0.5,0.0,0.0
MO_Ozark_County,18.4,40.8,28.9,11.9,313.8075314,46583.5,1.7,95.7,0.0,0.1,0.3,0.0
MO_Pike_County,12.9,51.8,20.4,14.9,80.34709947,48866.0,2.2,88.3,5.9,0.5,0.6,0.1
MO_Platte_County,3.4,21.8,30.4,44.4,100.7394706,43338.333333333336,5.8,82.0,6.6,0.3,2.8,0.0
MO_Polk_County,10.8,37.4,30.2,21.6,413.2498224,30529.0,2.3,93.9,0.6,1.0,0.1,0.1
MO_Pulaski_County,5.6,29.9,35.4,29.1,396.2938156,57768.0,10.9,69.6,11.7,0.7,2.5,0.2
MO_Ralls_County,9.5,49.1,26.9,14.5,78.49293564,64015.0,1.2,95.8,1.3,0.5,0.5,0.0
MO_Ray_County,10.6,45.6,28.3,15.4,247.4065715,49705.75,2.3,94.0,1.5,0.5,0.2,0.0
MO_Reynolds_County,22.2,38.0,26.1,13.7,363.6914684,41810.5,1.4,94.4,1.8,0.7,0.1,0.2
MO_St._Charles_County,4.6,23.1,30.5,41.8,138.1544599,84056.0,3.2,87.7,4.2,0.1,2.3,0.0
MO_Ste._Genevieve_County,8.6,37.5,34.9,19.0,343.120711,53859.0,1.1,95.7,2.6,0.0,0.1,0.0
MO_St._Francois_County,14.0,38.0,33.4,14.6,268.8212641,44407.0,1.5,92.0,4.3,0.2,0.5,0.0
MO_St._Louis_County,5.9,21.1,27.7,45.3,303.3619454,69905.375,2.8,66.9,23.7,0.2,4.0,0.0
MO_Saline_County,12.9,38.3,24.3,24.4,141.9232754,43529.2,9.7,81.1,4.7,0.3,0.8,0.9
MO_Schuyler_County,10.3,48.7,31.3,9.7,68.83891693,40301.5,0.7,97.3,0.8,0.0,0.0,0.0
MO_Scott_County,14.4,37.9,27.4,20.3,1163.145839,47044.0,2.2,83.6,11.4,0.5,0.4,0.0
MO_Shannon_County,14.2,46.4,24.1,15.3,385.6815717,33378.0,1.8,94.2,0.1,1.4,0.0,0.0
MO_Shelby_County,11.3,42.3,27.5,18.9,161.8908855,43218.5,1.7,95.9,2.0,0.0,0.1,0.0
MO_Stoddard_County,18.9,43.5,24.0,13.6,198.1195433,46179.0,1.6,95.6,1.5,0.1,0.1,0.0
MO_Stone_County,9.9,33.9,35.5,20.7,421.7656644,60846.0,2.1,95.1,0.2,1.1,0.1,0.1
MO_Sullivan_County,14.9,48.1,21.8,15.1,124.0694789,37503.0,18.5,77.5,1.8,0.4,0.4,0.0
MO_Taney_County,9.9,34.4,33.4,22.3,520.7652823,37977.0,5.6,89.4,1.0,0.8,0.9,0.1
MO_Vernon_County,10.7,40.2,30.0,19.1,410.5207886,39109.0,2.1,94.1,1.1,0.6,0.6,0.0
MO_Warren_County,12.0,37.9,30.5,19.6,284.8571169,76103.5,3.2,92.0,2.3,0.5,0.4,0.2
MO_Washington_County,19.5,40.4,27.4,12.6,174.7973939,34105.0,1.3,94.4,2.4,0.2,0.0,0.0
MO_Worth_County,8.6,49.3,23.8,18.3,95.6937799,41072.0,1.2,96.7,0.3,0.1,0.3,0.0
MO_Wright_County,17.0,42.8,28.5,11.7,265.2519894,24755.0,1.7,95.3,0.6,0.2,0.5,0.0
MT_Beaverhead_County,5.5,28.1,33.3,33.1,74.93844342,57752.18018018018,4.2,91.3,0.1,2.0,0.6,0.0
MT_Blaine_County,9.3,26.6,39.3,24.7,287.7044216,36812.0,2.5,46.2,0.2,49.1,0.0,0.2
MT_Carbon_County,4.5,30.3,33.7,31.5,290.1353965,45287.0,2.4,94.6,0.2,0.8,0.3,0.0
MT_Cascade_County,7.0,31.3,34.0,27.7,236.6964459,78770.0,4.2,85.8,1.3,4.2,0.8,0.1
MT_Chouteau_County,7.9,34.8,30.0,27.3,102.5816379,45145.5,2.3,76.5,0.1,19.1,0.4,0.0
MT_Dawson_County,5.0,30.2,41.6,23.2,211.7522499,56180.0,3.0,92.6,0.5,2.1,0.4,0.0
MT_Flathead_County,5.1,27.9,33.4,33.6,269.6952766,35001.0,2.6,93.2,0.3,1.3,0.5,0.0
MT_Gallatin_County,2.6,18.3,26.9,52.2,186.8665541,71513.33333333333,3.3,92.3,0.3,0.9,1.3,0.0
MT_Hill_County,8.8,30.1,35.0,26.1,525.1086432,118824.0,3.5,70.2,0.3,22.7,0.4,0.0
MT_Jefferson_County,5.5,26.6,32.2,35.8,112.9256428,119678.0,2.3,93.0,0.1,1.4,0.2,0.0
MT_Lake_County,7.7,25.3,34.5,32.5,396.319399,48115.0,4.3,65.5,0.2,23.6,0.3,0.1
MT_Lewis_and_Clark_County,4.4,23.3,30.1,42.3,292.3260583,61715.0,3.1,91.7,0.3,1.8,0.6,0.1
MT_Lincoln_County,8.5,38.0,34.4,19.1,231.2435766,35849.0,2.7,93.2,0.1,1.0,0.4,0.0
MT_Madison_County,3.6,28.0,36.4,31.9,90.76763485,41334.0,3.4,93.8,0.3,0.5,0.1,0.0
MT_Mineral_County,7.5,33.8,33.6,25.1,23.39181287,32290.0,1.3,96.5,0.2,0.3,0.7,0.0
MT_Missoula_County,3.7,20.8,31.3,44.2,291.5738728,62221.75,3.1,89.8,0.4,2.5,1.4,0.0
MT_Musselshell_County,8.6,35.0,35.5,20.9,367.249946,37578.0,2.4,92.9,0.8,0.7,1.5,0.0
MT_Powder_River_County,6.2,32.2,36.6,25.0,0.0,67435.0,2.5,93.2,0.0,1.5,0.0,0.0
MT_Ravalli_County,7.4,29.8,34.4,28.4,200.8671582,25837.0,3.3,93.2,0.1,0.6,0.6,0.0
MT_Roosevelt_County,9.6,32.4,38.5,19.4,386.5168539,53956.0,3.3,35.7,0.2,54.7,0.4,0.0
MT_Rosebud_County,10.5,32.9,37.2,19.3,96.47336263,52986.0,4.8,56.2,0.1,36.4,0.9,0.0
MT_Teton_County,7.5,34.4,32.9,25.2,82.44023083,71920.0,1.5,94.2,0.2,1.2,0.2,0.0
MT_Toole_County,10.5,35.3,28.0,26.1,0.0,60313.5,3.5,88.0,0.1,5.1,0.7,0.0
MT_Valley_County,7.0,33.3,40.7,19.1,157.2739187,51964.5,2.4,84.9,0.1,8.9,0.4,0.2
MT_Yellowstone_County,5.0,28.0,33.3,33.7,288.0087181,37134.0,5.3,87.0,0.6,4.0,0.6,0.1
NE_Adams_County,8.4,27.2,38.6,25.8,183.4862385,63907.71428571428,9.4,86.9,0.6,0.1,1.3,0.0
NE_Antelope_County,7.7,35.7,38.2,18.4,61.95786865,52446.0,3.2,95.3,0.2,0.3,0.4,0.0
NE_Boone_County,5.2,40.2,35.1,19.5,0.0,23494.5,2.0,96.7,0.5,0.0,0.1,0.1
NE_Box_Butte_County,9.5,32.2,39.6,18.7,0.0,60237.0,12.1,82.3,0.6,2.8,0.3,0.3
NE_Boyd_County,4.9,43.5,34.7,16.8,0.0,42126.0,0.7,95.0,0.5,1.5,0.9,0.0
NE_Buffalo_County,7.7,24.7,33.1,34.5,110.6633537,58570.5,8.7,87.4,1.1,0.1,1.3,0.0
NE_Burt_County,8.9,36.2,31.7,23.1,60.84575601,39867.0,2.7,93.6,0.6,1.8,0.4,0.0
NE_Butler_County,6.3,36.9,33.1,23.8,36.09239654,46201.0,3.0,95.0,0.5,0.2,0.4,0.0
NE_Cherry_County,2.7,32.1,39.3,25.8,259.1568763,61600.0,3.1,88.5,0.0,4.0,0.2,0.2
NE_Cheyenne_County,6.3,33.5,37.7,22.6,89.18838569,79595.0,6.7,89.9,0.4,0.3,0.8,0.0
NE_Clay_County,7.0,35.5,37.4,20.0,0.0,50249.0,8.9,89.2,0.4,0.2,0.3,0.0
NE_Colfax_County,26.6,29.9,28.4,15.1,0.0,52920.0,44.8,51.1,2.8,0.0,0.6,0.1
NE_Cuming_County,10.6,34.3,31.4,23.6,22.23210316,51544.0,9.9,88.5,0.1,0.4,0.1,0.2
NE_Custer_County,5.6,32.4,38.5,23.5,74.12898443,52045.5,2.9,95.0,0.8,0.0,0.8,0.0
NE_Dakota_County,22.1,33.5,30.6,13.8,119.3488328,68196.0,38.4,49.8,4.3,2.3,3.0,0.0
NE_Dixon_County,15.6,32.6,30.6,21.2,153.8198599,44405.0,12.6,85.6,0.3,0.5,0.1,0.1
NE_Dodge_County,10.8,36.2,33.3,19.7,90.37381898,47647.0,11.8,84.9,0.7,0.3,0.6,0.2
NE_Douglas_County,8.8,20.8,29.6,40.7,483.3822237,63480.0,12.2,70.2,10.9,0.3,3.4,0.0
NE_Fillmore_County,5.6,35.7,36.5,22.2,0.0,41150.0,3.9,94.0,0.6,0.4,0.2,0.0
NE_Furnas_County,9.6,31.2,38.2,21.0,0.0,43577.0,3.7,94.2,0.3,0.0,0.1,0.0
NE_Gage_County,9.1,36.8,33.8,20.2,178.3754116,52956.0,2.3,95.0,0.6,0.4,0.6,0.2
NE_Greeley_County,8.3,36.0,39.3,16.5,0.0,48982.0,2.0,96.2,0.6,0.0,0.4,0.0
NE_Hamilton_County,3.3,27.6,42.7,26.3,87.79631255,65233.0,3.2,95.2,0.7,0.1,0.1,0.0
NE_Harlan_County,7.1,27.2,40.3,25.3,0.0,49777.0,3.7,94.2,0.9,0.3,0.3,0.0
NE_Hayes_County,6.6,30.1,44.5,18.8,0.0,54591.0,5.9,93.8,0.0,0.0,0.0,0.0
NE_Howard_County,4.7,39.9,35.3,20.2,0.0,47811.0,2.5,95.6,0.0,0.0,0.0,0.1
NE_Johnson_County,11.5,45.1,24.7,18.7,58.32037325,19874.0,9.9,80.8,6.8,0.7,0.9,0.0
NE_Kearney_County,5.2,29.0,38.9,26.9,91.63103238,43067.0,5.8,92.7,0.1,0.3,0.2,0.0
NE_Keith_County,10.4,28.8,40.7,20.2,86.10086101,50361.0,6.8,90.5,0.7,0.4,1.1,0.3
NE_Madison_County,7.9,31.4,36.4,24.3,85.0388344,60840.5,14.5,80.7,1.4,1.3,1.1,0.0
NE_Merrick_County,6.8,37.5,39.3,16.3,0.0,46299.0,4.1,92.9,0.6,0.2,0.1,0.0
NE_Nance_County,6.9,33.5,41.5,18.0,82.80430582,62967.0,2.5,96.9,0.1,0.3,0.1,0.1
NE_Nemaha_County,9.2,28.8,32.7,29.4,111.7786782,50874.666666666664,2.6,94.3,1.4,0.6,0.7,0.0
NE_Pawnee_County,14.8,39.4,29.8,16.0,0.0,44540.0,1.8,95.4,0.0,0.2,0.0,0.0
NE_Pierce_County,5.6,34.0,37.6,22.7,27.97202797,57445.5,1.6,96.7,0.3,0.1,0.4,0.1
NE_Platte_County,11.4,29.5,35.5,23.5,70.75834487,54998.333333333336,17.6,80.0,0.4,0.3,0.6,0.0
NE_Saline_County,19.8,27.8,34.2,18.2,104.0510544,73029.5,24.3,70.7,0.7,0.4,2.9,0.0
NE_Sarpy_County,4.5,20.8,33.5,41.1,55.51257596,68583.0,8.7,81.8,3.7,0.3,2.5,0.1
NE_Saunders_County,5.3,30.4,35.2,29.1,33.44641407,45844.0,2.1,95.6,0.3,0.2,0.3,0.0
NE_Seward_County,5.6,28.5,35.3,30.5,46.81373983,70103.0,2.5,95.0,0.5,0.1,0.6,0.0
NE_Sherman_County,8.4,35.1,36.1,20.5,0.0,48574.0,2.0,97.1,0.0,0.0,0.6,0.0
NE_Sioux_County,5.2,25.4,43.9,25.5,0.0,44571.0,3.8,90.0,0.4,0.2,0.2,0.0
NE_Thayer_County,6.5,33.1,37.7,22.7,77.08614377,54015.0,2.3,95.5,0.3,0.3,0.0,0.0
NE_York_County,5.7,29.0,40.0,25.2,50.42137866,62493.75,4.9,90.9,1.2,0.3,0.3,0.0
NV_Churchill_County,6.5,32.7,42.0,18.9,187.0091011,65183.51587301587,13.4,73.9,2.4,4.0,2.4,0.2
NV_Clark_County,13.6,28.0,32.6,25.8,685.153077,55938.0,30.7,44.1,10.8,0.4,9.5,0.7
NV_Douglas_County,5.8,24.6,37.8,31.8,112.4835519,123152.0,12.3,81.1,0.6,1.8,1.3,0.2
NV_Elko_County,11.1,34.7,38.0,16.3,351.2522908,81204.5,24.2,67.2,0.8,5.2,1.0,0.2
NV_Esmeralda_County,19.8,26.1,35.0,19.1,240.3846154,43837.0,15.6,80.0,0.7,2.4,0.0,0.0
NV_Lyon_County,13.4,31.3,39.4,15.9,296.758927,91622.0,16.2,76.1,0.9,1.9,1.1,0.2
NV_Mineral_County,11.2,38.3,36.7,13.8,195.0585176,45467.0,11.1,58.1,0.8,21.6,4.6,0.0
NV_Washoe_County,11.5,23.7,32.5,32.3,375.8089692,71657.0,23.9,63.7,2.1,1.3,5.2,0.6
NV_White_Pine_County,9.5,43.0,34.1,13.4,457.3928607,24166.0,15.3,72.7,4.7,5.7,0.8,0.2
NH_Belknap_County,6.5,29.3,33.1,31.2,207.7136543,77192.81967213115,1.6,95.3,0.5,0.2,1.0,0.0
NH_Carroll_County,4.9,27.7,30.0,37.4,185.2670583,69188.0,1.4,96.1,0.5,0.1,0.6,0.0
NH_Grafton_County,7.0,25.7,24.7,42.6,121.6124246,59227.333333333336,2.2,91.2,1.0,0.4,3.4,0.1
NH_Merrimack_County,6.8,29.1,28.2,35.8,129.384606,67992.0,2.0,93.1,1.2,0.1,1.8,0.0
NH_Strafford_County,6.2,26.7,30.3,36.9,201.4559405,56830.333333333336,2.2,91.4,0.8,0.0,3.2,0.0
